PartyId,direction_flag,prob_consolidation,prob_outflow_risk,prob_neutral,action_priority_score,total_external_balance,total_cytd_inflow,total_cytd_outflow,has_large_withdrawal,has_rollover,has_external_account,tenure_years,PartyAge
350717,Outflow Risk,0.0,0.9391,0.0609,0.9391,0.0,0.0,1538065.09,1,0,0,18.50684932,75
26142593,Outflow Risk,0.0,0.9368,0.0632,0.9368,0.0,0.0,728844.11,1,0,0,2.32328767123287,36
3062637,Outflow Risk,0.0,0.9367,0.0633,0.9367,0.0,0.0,756782.4,1,0,0,10.76164384,60
17800336,Outflow Risk,0.0,0.9352,0.0648,0.9352,0.0,0.0,1252625.6,1,0,0,4.44931506849315,76
21922686,Outflow Risk,0.0079,0.9262,0.0659,0.9325,34860.64,0.0,2368034.67,1,0,1,3.43561643835616,71
12240443,Outflow Risk,0.0,0.9297,0.0703,0.9297,0.0,0.0,1594241.8,1,0,0,6.13424657534246,66
5796271,Outflow Risk,0.0,0.9288,0.0712,0.9288,0.0,0.0,375076.94,1,0,0,31.0657534246575,82
6174604,Outflow Risk,0.0,0.9266,0.0734,0.9266,0.0,0.0,1654930.47,1,0,0,17.6,66
33740607,Outflow Risk,0.0,0.926,0.074,0.926,0.0,0.0,105131.5,1,0,0,0.671232876712328,62
356031,Outflow Risk,0.0,0.9237,0.0763,0.9237,0.0,0.0,1073250.0,1,0,0,18.40821918,71
184478,Outflow Risk,0.005,0.9186,0.0764,0.9226,31048.33,0.0,5810376.08,1,0,1,38.89041096,87
245587,Outflow Risk,0.0,0.9219,0.0781,0.9219,0.0,0.0,131500.0,1,0,0,30.9890411,89
22084605,Outflow Risk,0.0004,0.9215,0.0781,0.9218,0.0,0.0,267612.83,1,0,0,3.41917808219178,68
5854181,Outflow Risk,0.0,0.9203,0.0797,0.9203,0.0,0.0,245000.0,1,0,0,32.9287671232876,69
576071,Outflow Risk,0.0,0.9181,0.0819,0.9181,0.0,0.0,2212427.92,1,0,0,17.52328767,71
110449,Outflow Risk,0.0239,0.8981,0.078,0.9172,162357.0,0.0,2302192.0,1,0,1,41.12054795,77
305922,Outflow Risk,0.0,0.9131,0.0869,0.9131,0.0,0.0,500000.0,1,0,0,24.88767123,81
3371803,Outflow Risk,0.0,0.912,0.088,0.912,0.0,0.0,1285200.0,1,0,0,30.7369863013698,89
4345964,Outflow Risk,0.0563,0.8663,0.0774,0.9113,790813.63,0.0,4032040.0,1,0,1,44.9479452054794,72
375262,Outflow Risk,0.0,0.9107,0.0893,0.9107,0.0,0.0,3614285.62,1,0,0,14.62739726,63
14869639,Outflow Risk,0.0,0.9089,0.0911,0.9089,0.0,0.0,116330.05,1,0,0,5.23287671232876,57
24488271,Outflow Risk,0.0,0.9066,0.0934,0.9066,0.0,0.0,198000.0,1,0,0,2.72328767123287,67
353867,Outflow Risk,0.0,0.8975,0.1025,0.8975,0.0,0.0,2772750.42,1,0,0,18.4739726,62
6110670,Outflow Risk,0.0,0.8974,0.1026,0.8974,0.0,0.0,110000.0,1,0,0,29.4958904109589,61
