PartyId,PartyAge,n_accounts_named_on,associated_portfolio_total,any_owner_70plus,any_owner_80plus,n_advisory_accts,in_client_household,conversion_probability,priority_tier,primary_role,roles_held,rank,cluster,segment_name
14096340,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,,,1697,0,Older Wealth-Adjacent (60+)
157246,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1698,0,Older Wealth-Adjacent (60+)
6087745,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,,,1699,2,Client Household Members
24190413,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,,,1700,2,Client Household Members
3189838,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1701,0,Older Wealth-Adjacent (60+)
18773003,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",1702,0,Older Wealth-Adjacent (60+)
1372590,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1703,0,Older Wealth-Adjacent (60+)
6054304,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1704,0,Older Wealth-Adjacent (60+)
33942,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1705,0,Older Wealth-Adjacent (60+)
18743625,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,,,1706,0,Older Wealth-Adjacent (60+)
5712375,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1707,0,Older Wealth-Adjacent (60+)
12728609,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Trusted Contact,Trusted Contact,1708,0,Older Wealth-Adjacent (60+)
6053239,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Trusted Contact,"Primary Beneficiary, Trusted Contact",1709,0,Older Wealth-Adjacent (60+)
841983,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",1710,2,Client Household Members
234279,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1711,0,Older Wealth-Adjacent (60+)
84171,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1712,0,Older Wealth-Adjacent (60+)
560037,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1713,0,Older Wealth-Adjacent (60+)
6058026,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1714,0,Older Wealth-Adjacent (60+)
10940019,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,,,1715,0,Older Wealth-Adjacent (60+)
10940020,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,,,1716,0,Older Wealth-Adjacent (60+)
16510697,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1717,0,Older Wealth-Adjacent (60+)
869946,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1718,0,Older Wealth-Adjacent (60+)
6078377,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,1719,0,Older Wealth-Adjacent (60+)
11035308,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,,,1720,0,Older Wealth-Adjacent (60+)
6185191,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1721,2,Client Household Members
245029,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",1722,0,Older Wealth-Adjacent (60+)
5394831,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Trusted Contact,"Primary Beneficiary, Trusted Contact",1723,0,Older Wealth-Adjacent (60+)
6064253,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1724,0,Older Wealth-Adjacent (60+)
21486614,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Trusted Contact,Trusted Contact,1725,0,Older Wealth-Adjacent (60+)
10790699,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,,,1726,0,Older Wealth-Adjacent (60+)
845938,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Trusted Contact,"Primary Beneficiary, Trusted Contact",1727,2,Client Household Members
242682,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1728,0,Older Wealth-Adjacent (60+)
6080317,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1729,0,Older Wealth-Adjacent (60+)
861090,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1730,0,Older Wealth-Adjacent (60+)
242440,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1731,0,Older Wealth-Adjacent (60+)
114711,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1732,0,Older Wealth-Adjacent (60+)
345969,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1733,2,Client Household Members
18816938,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Trusted Contact,Trusted Contact,1734,0,Older Wealth-Adjacent (60+)
2511490,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1735,2,Client Household Members
2511468,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1736,0,Older Wealth-Adjacent (60+)
6077267,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1737,0,Older Wealth-Adjacent (60+)
6251126,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1738,0,Older Wealth-Adjacent (60+)
120626,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1739,2,Client Household Members
32195674,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,,,1740,0,Older Wealth-Adjacent (60+)
3665282,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1741,0,Older Wealth-Adjacent (60+)
12329760,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Trusted Contact,Trusted Contact,1742,2,Client Household Members
10837101,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,,,1743,0,Older Wealth-Adjacent (60+)
15600483,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,,,1744,0,Older Wealth-Adjacent (60+)
18130618,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1745,0,Older Wealth-Adjacent (60+)
18815156,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Trusted Contact,Trusted Contact,1746,0,Older Wealth-Adjacent (60+)
135241,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1747,0,Older Wealth-Adjacent (60+)
136111,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1748,0,Older Wealth-Adjacent (60+)
2128875,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1749,0,Older Wealth-Adjacent (60+)
15600482,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,,,1750,2,Client Household Members
15600521,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1751,2,Client Household Members
1212118,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1752,0,Older Wealth-Adjacent (60+)
4520900,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1753,2,Client Household Members
70891,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1754,2,Client Household Members
5795726,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Contingent Beneficiary,Contingent Beneficiary,1755,0,Older Wealth-Adjacent (60+)
343219,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1756,0,Older Wealth-Adjacent (60+)
6175708,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1757,2,Client Household Members
13882,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,,,1758,0,Older Wealth-Adjacent (60+)
3447260,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1759,0,Older Wealth-Adjacent (60+)
6172729,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1760,0,Older Wealth-Adjacent (60+)
5795731,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Contingent Beneficiary,Contingent Beneficiary,1761,0,Older Wealth-Adjacent (60+)
3599072,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1762,0,Older Wealth-Adjacent (60+)
352206,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,,,1763,0,Older Wealth-Adjacent (60+)
3042,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350523,High,Primary Beneficiary,Primary Beneficiary,1764,0,Older Wealth-Adjacent (60+)
4563502,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1765,2,Client Household Members
5996352,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1766,2,Client Household Members
14528463,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1767,2,Client Household Members
671671,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,1768,0,Older Wealth-Adjacent (60+)
886266,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1769,2,Client Household Members
1721696,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1770,2,Client Household Members
1467083,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1771,2,Client Household Members
179038,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1772,0,Older Wealth-Adjacent (60+)
398777,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1773,0,Older Wealth-Adjacent (60+)
2156097,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1774,0,Older Wealth-Adjacent (60+)
6172727,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1775,0,Older Wealth-Adjacent (60+)
784789,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1776,0,Older Wealth-Adjacent (60+)
6021958,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1777,0,Older Wealth-Adjacent (60+)
1165214,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1778,2,Client Household Members
42089,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Trusted Contact,"Primary Beneficiary, Trusted Contact",1779,2,Client Household Members
14776412,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Trusted Contact,Trusted Contact,1780,2,Client Household Members
6208196,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1781,2,Client Household Members
14776408,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Trusted Contact,Trusted Contact,1782,2,Client Household Members
194086,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1783,0,Older Wealth-Adjacent (60+)
18872112,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1784,0,Older Wealth-Adjacent (60+)
2683342,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Contingent Beneficiary,Contingent Beneficiary,1785,0,Older Wealth-Adjacent (60+)
321338,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1786,0,Older Wealth-Adjacent (60+)
10954438,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1787,0,Older Wealth-Adjacent (60+)
17961783,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1788,0,Older Wealth-Adjacent (60+)
18156773,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1789,0,Older Wealth-Adjacent (60+)
1716025,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1790,0,Older Wealth-Adjacent (60+)
127508,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1791,2,Client Household Members
92924,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1792,2,Client Household Members
3723971,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1793,0,Older Wealth-Adjacent (60+)
196847,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1794,2,Client Household Members
10979406,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1795,0,Older Wealth-Adjacent (60+)
10888134,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1796,0,Older Wealth-Adjacent (60+)
10781597,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1797,0,Older Wealth-Adjacent (60+)
6077270,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1798,0,Older Wealth-Adjacent (60+)
6041587,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1799,0,Older Wealth-Adjacent (60+)
11555344,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1800,0,Older Wealth-Adjacent (60+)
11551608,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1801,0,Older Wealth-Adjacent (60+)
5931630,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Trusted Contact,Trusted Contact,1802,0,Older Wealth-Adjacent (60+)
2797912,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,1803,0,Older Wealth-Adjacent (60+)
2575104,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1804,2,Client Household Members
14735231,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1805,0,Older Wealth-Adjacent (60+)
972522,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1806,2,Client Household Members
291092,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1807,0,Older Wealth-Adjacent (60+)
11026415,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1808,0,Older Wealth-Adjacent (60+)
729645,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1809,0,Older Wealth-Adjacent (60+)
10815055,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1810,0,Older Wealth-Adjacent (60+)
4140376,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Contingent Beneficiary,Contingent Beneficiary,1811,0,Older Wealth-Adjacent (60+)
5979689,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Trusted Contact,"Primary Beneficiary, Trusted Contact",1812,0,Older Wealth-Adjacent (60+)
5850668,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1813,2,Client Household Members
13813724,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1814,0,Older Wealth-Adjacent (60+)
10765904,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1815,0,Older Wealth-Adjacent (60+)
1866044,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1816,0,Older Wealth-Adjacent (60+)
578027,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1817,2,Client Household Members
5850669,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Trusted Contact,Trusted Contact,1818,0,Older Wealth-Adjacent (60+)
293308,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1819,2,Client Household Members
4563526,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1820,2,Client Household Members
18434,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1821,0,Older Wealth-Adjacent (60+)
3624142,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1822,0,Older Wealth-Adjacent (60+)
6137665,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1823,0,Older Wealth-Adjacent (60+)
149434,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1824,0,Older Wealth-Adjacent (60+)
149433,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1825,0,Older Wealth-Adjacent (60+)
1331076,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1826,0,Older Wealth-Adjacent (60+)
4079760,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1827,0,Older Wealth-Adjacent (60+)
5791150,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1828,2,Client Household Members
14853310,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Trusted Contact,Trusted Contact,1829,0,Older Wealth-Adjacent (60+)
5923056,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1830,0,Older Wealth-Adjacent (60+)
10791548,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1831,0,Older Wealth-Adjacent (60+)
12010069,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Trusted Contact,Trusted Contact,1832,0,Older Wealth-Adjacent (60+)
1915236,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1833,2,Client Household Members
5613771,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Trusted Contact,"Primary Beneficiary, Trusted Contact",1834,0,Older Wealth-Adjacent (60+)
3948049,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1835,2,Client Household Members
2742616,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",1836,0,Older Wealth-Adjacent (60+)
4344943,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1837,0,Older Wealth-Adjacent (60+)
5922698,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Trusted Contact,"Primary Beneficiary, Trusted Contact",1838,0,Older Wealth-Adjacent (60+)
2547363,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1839,0,Older Wealth-Adjacent (60+)
22715876,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1840,0,Older Wealth-Adjacent (60+)
4310690,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Trusted Contact,"Primary Beneficiary, Trusted Contact",1841,0,Older Wealth-Adjacent (60+)
1117169,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1842,2,Client Household Members
5975532,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1843,0,Older Wealth-Adjacent (60+)
4133972,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Trusted Contact,Trusted Contact,1844,0,Older Wealth-Adjacent (60+)
5414,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1845,0,Older Wealth-Adjacent (60+)
4696594,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1846,0,Older Wealth-Adjacent (60+)
41997,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,1847,0,Older Wealth-Adjacent (60+)
440994,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1848,0,Older Wealth-Adjacent (60+)
3895582,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1849,0,Older Wealth-Adjacent (60+)
1138750,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1850,0,Older Wealth-Adjacent (60+)
3355584,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,1851,0,Older Wealth-Adjacent (60+)
1283154,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,,,1852,0,Older Wealth-Adjacent (60+)
728415,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1853,0,Older Wealth-Adjacent (60+)
728418,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62877357,High,Primary Beneficiary,Primary Beneficiary,1854,0,Older Wealth-Adjacent (60+)
1672947,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Transfer on Death (TOD) Bene Contingent,Transfer on Death (TOD) Bene Contingent,1855,0,Older Wealth-Adjacent (60+)
737651,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Primary Beneficiary,Primary Beneficiary,1856,2,Client Household Members
13123695,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Trusted Contact,"Primary Beneficiary, Trusted Contact",1857,2,Client Household Members
1598066,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Primary Beneficiary,Primary Beneficiary,1858,0,Older Wealth-Adjacent (60+)
2813038,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,1859,0,Older Wealth-Adjacent (60+)
5795002,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,1860,0,Older Wealth-Adjacent (60+)
17802935,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Primary Beneficiary,Primary Beneficiary,1861,0,Older Wealth-Adjacent (60+)
14242908,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Trusted Contact,"Primary Beneficiary, Trusted Contact",1862,0,Older Wealth-Adjacent (60+)
11102450,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,,,1863,0,Older Wealth-Adjacent (60+)
2240101,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Primary Beneficiary,Primary Beneficiary,1864,2,Client Household Members
3132642,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Primary Beneficiary,Primary Beneficiary,1865,0,Older Wealth-Adjacent (60+)
11242021,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Trusted Contact,Trusted Contact,1866,0,Older Wealth-Adjacent (60+)
10980498,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,,,1867,0,Older Wealth-Adjacent (60+)
5861952,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Primary Beneficiary,Primary Beneficiary,1868,0,Older Wealth-Adjacent (60+)
11955146,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Trusted Contact,Trusted Contact,1869,0,Older Wealth-Adjacent (60+)
5392416,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,1870,0,Older Wealth-Adjacent (60+)
179037,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,,,1871,0,Older Wealth-Adjacent (60+)
305689,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Primary Beneficiary,Primary Beneficiary,1872,0,Older Wealth-Adjacent (60+)
4690323,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,,,1873,0,Older Wealth-Adjacent (60+)
11955139,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Trusted Contact,Trusted Contact,1874,2,Client Household Members
6204198,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62542456,High,Primary Beneficiary,Primary Beneficiary,1875,0,Older Wealth-Adjacent (60+)
