PartyId,PartyAge,n_accounts_named_on,associated_portfolio_total,any_owner_70plus,any_owner_80plus,n_advisory_accts,in_client_household,conversion_probability,priority_tier,primary_role,roles_held,rank
10821513,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,463
10821517,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,464
10821520,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,465
10821521,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,466
10821528,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,467
2259251,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,Trusted Contact,Trusted Contact,468
10821531,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,469
19293242,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,470
832190,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,Primary Beneficiary,Primary Beneficiary,471
16281143,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,472
16273618,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,473
707878,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,Primary Beneficiary,Primary Beneficiary,474
729638,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,Primary Beneficiary,Primary Beneficiary,475
5851709,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,Trusted Contact,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary, Trusted Contact",476
11414100,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,477
10996183,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,478
10821545,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,479
10821548,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,480
2194523,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,481
10821566,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,482
10821579,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,483
5909316,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,Primary Beneficiary,Primary Beneficiary,484
27513868,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,485
2100637,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,486
11018166,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,487
2110923,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,Primary Beneficiary,Primary Beneficiary,488
25372615,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,489
6196155,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,Trusted Contact,"Primary Beneficiary, Trusted Contact",490
2898505,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,Primary Beneficiary,Primary Beneficiary,491
17970460,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,492
1210191,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,Primary Beneficiary,Primary Beneficiary,493
10996002,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,,,494
1532498,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,Primary Beneficiary,Primary Beneficiary,495
5813127,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.94080544,Very High,Primary Beneficiary,Primary Beneficiary,496
10995900,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,,,497
22213948,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,,,498
3119468,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Primary Beneficiary,Primary Beneficiary,499
2505826,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Primary Beneficiary,Primary Beneficiary,500
2575089,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Primary Beneficiary,Primary Beneficiary,501
5909314,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Primary Beneficiary,Primary Beneficiary,502
7675,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",503
23208292,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,,,504
2100638,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,505
3551046,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Primary Beneficiary,Primary Beneficiary,506
96885,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Trusted Contact,"Primary Beneficiary, Trusted Contact",507
2437467,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",508
3567899,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Primary Beneficiary,Primary Beneficiary,509
4674084,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",510
21890935,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,,,511
1046845,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Trusted Contact,"Primary Beneficiary, Trusted Contact",512
1049898,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",513
19721775,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,514
1483514,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Primary Beneficiary,Primary Beneficiary,515
3597129,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Primary Beneficiary,Primary Beneficiary,516
1736708,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,Primary Beneficiary,Primary Beneficiary,517
11031859,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9404228,Very High,,,518
1607961,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,Primary Beneficiary,519
17948983,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,520
435193,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",521
10995945,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,522
10995944,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,523
16001624,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,524
11001461,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,525
42005,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Transfer on Death (TOD) Bene Contingent,Transfer on Death (TOD) Bene Contingent,526
18918632,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,Primary Beneficiary,527
11011177,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,528
24914330,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,529
11992438,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Trusted Contact,Trusted Contact,530
6082141,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,Primary Beneficiary,531
6078558,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,532
16326152,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,Primary Beneficiary,533
22163448,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,534
16955107,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,535
36010133,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,536
5975814,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",537
3024181,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Trusted Contact,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary, Trusted Contact",538
1662860,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,Primary Beneficiary,539
4342938,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,540
24523509,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,541
1028652,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,Primary Beneficiary,542
4677406,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,Primary Beneficiary,543
2345845,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,Primary Beneficiary,544
821470,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,Primary Beneficiary,545
17411132,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,546
10972479,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,547
6042548,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,Primary Beneficiary,548
1898303,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,549
6052308,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",550
4647847,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,Primary Beneficiary,551
12518084,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,552
12276878,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,553
61011,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,Primary Beneficiary,554
6113333,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Contingent Beneficiary,Contingent Beneficiary,555
1722774,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",556
2194538,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,557
18523672,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,Primary Beneficiary,558
2100641,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Transfer on Death (TOD) Bene Contingent,Transfer on Death (TOD) Bene Contingent,559
5677304,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Trusted Contact,Trusted Contact,560
1244040,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Trusted Contact,"Primary Beneficiary, Trusted Contact",561
743210,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Primary Beneficiary,Primary Beneficiary,562
11222516,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,563
11222515,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,564
10945327,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,,,565
2731,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93982184,Very High,Contingent Beneficiary,Contingent Beneficiary,566
10939420,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,Trusted Contact,Trusted Contact,567
10938923,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,,,568
27259570,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,,,569
3024189,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",570
10908883,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,,,571
756020,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,Primary Beneficiary,Primary Beneficiary,572
716932,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,Primary Beneficiary,Primary Beneficiary,573
10996992,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,,,574
10840232,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,,,575
3288758,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",576
2233208,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,Primary Beneficiary,Primary Beneficiary,577
61012,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,Primary Beneficiary,Primary Beneficiary,578
2056915,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,Trusted Contact,Trusted Contact,579
10995984,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,,,580
4395168,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,Primary Beneficiary,Primary Beneficiary,581
10831997,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,,,582
10870823,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,,,583
4656300,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,Trusted Contact,Trusted Contact,584
342716,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,,,585
5726454,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,Trusted Contact,"Primary Beneficiary, Trusted Contact",586
11011466,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,,,587
1660370,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,Primary Beneficiary,Primary Beneficiary,588
11230437,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,,,589
25428115,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,,,590
18918375,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93863446,Very High,Primary Beneficiary,Primary Beneficiary,591
2862037,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,592
1612357,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,593
1444141,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,594
1497910,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,595
15326643,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,596
3024187,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",597
19086088,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",598
10751139,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,599
5902158,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,600
1736711,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,601
6113329,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Contingent Beneficiary,Contingent Beneficiary,602
114609,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Contingent Beneficiary,Contingent Beneficiary,603
10900278,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,604
4023681,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,605
772456,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,606
2837626,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,607
14756482,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,608
11218668,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,609
14584379,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,610
14797635,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,611
20365798,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,612
706053,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Contingent Beneficiary,"Contingent Beneficiary, Transfer on Death (TOD) Bene Primary",613
10996866,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,614
42006,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Transfer on Death (TOD) Bene Contingent,Transfer on Death (TOD) Bene Contingent,615
2450800,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,616
22589318,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,617
3159740,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,618
2437473,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",619
26947007,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",620
6081841,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,621
2527262,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,622
11234406,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,623
831843,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Contingent Beneficiary,"Contingent Beneficiary, Transfer on Death (TOD) Bene Contingent",624
10880246,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,625
1357891,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Trusted Contact,"Primary Beneficiary, Trusted Contact",626
1951446,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,627
344408,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,628
1653148,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Trusted Contact,"Primary Beneficiary, Trusted Contact",629
11011061,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,630
11011047,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,631
5623578,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,632
4074970,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,633
17705767,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,634
1170436,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,635
22788404,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,636
4472320,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,637
6052309,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",638
30870445,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,639
2076679,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,640
160378,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,641
2194540,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,642
6017502,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Primary Beneficiary,Primary Beneficiary,643
6247992,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,644
672817,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Trusted Contact,"Transfer on Death (TOD) Bene Primary, Trusted Contact",645
27836028,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,646
22902959,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,647
36160812,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,648
2194539,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,649
11020402,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,650
30630172,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,651
11024251,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,652
181921,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Trusted Contact,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary, Trusted Contact",653
27493836,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,654
10967076,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,655
14328353,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,,,656
1577652,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93848807,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,657
1577653,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,658
10852459,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,,,659
5398,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Primary Beneficiary,Primary Beneficiary,660
10996665,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,,,661
6185393,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Primary Beneficiary,Primary Beneficiary,662
18949956,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,,,663
14882751,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,,,664
18918496,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Primary Beneficiary,Primary Beneficiary,665
114611,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Primary Beneficiary,Primary Beneficiary,666
22784206,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,,,667
10999488,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,,,668
17404007,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,,,669
4670996,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Primary Beneficiary,Primary Beneficiary,670
4649532,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Contingent Beneficiary,Contingent Beneficiary,671
2165306,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Primary Beneficiary,Primary Beneficiary,672
1191686,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Primary Beneficiary,Primary Beneficiary,673
4540713,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",674
2410599,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Primary Beneficiary,Primary Beneficiary,675
24932132,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,,,676
754168,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Primary Beneficiary,Primary Beneficiary,677
52749,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Contingent Beneficiary,Contingent Beneficiary,678
4395179,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Primary Beneficiary,Primary Beneficiary,679
2862039,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Primary Beneficiary,Primary Beneficiary,680
2613911,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9380259,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,681
5656984,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Primary Beneficiary,Primary Beneficiary,682
12136060,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Trusted Contact,Trusted Contact,683
3377219,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Primary Beneficiary,Primary Beneficiary,684
1577654,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,685
12006443,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,,,686
3735134,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Transfer on Death (TOD) Bene Contingent,Transfer on Death (TOD) Bene Contingent,687
444563,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Contingent Beneficiary,Contingent Beneficiary,688
1499381,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Primary Beneficiary,Primary Beneficiary,689
10956192,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,,,690
2613907,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Trusted Contact,"Transfer on Death (TOD) Bene Primary, Trusted Contact",691
6121045,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93761814,Very High,Primary Beneficiary,Primary Beneficiary,692
